{'round': 0, 'grad_norm_head': 0.6067924198931416, 'grad_norm_feat': 1.0865679836888404}
{'round': 49, 'grad_norm_head': 0.015345848312080173, 'grad_norm_feat': 0.07307747842118131}
{'round': 50, 'grad_norm_head': 0.015138968337237518, 'grad_norm_feat': 0.07226657119768559}
{'round': 51, 'grad_norm_head': 0.01494525423517155, 'grad_norm_feat': 0.07162813981252389}
{'round': 52, 'grad_norm_head': 0.014740511905869311, 'grad_norm_feat': 0.07097909137409993}
{'round': 53, 'grad_norm_head': 0.01454278182402062, 'grad_norm_feat': 0.0703574310644428}
{'round': 54, 'grad_norm_head': 0.014347839858478288, 'grad_norm_feat': 0.06992042617981266}
{'round': 55, 'grad_norm_head': 0.014164625383357832, 'grad_norm_feat': 0.06906661367318952}
{'round': 56, 'grad_norm_head': 0.013947055451567235, 'grad_norm_feat': 0.06838084571098882}
{'round': 57, 'grad_norm_head': 0.013746873746777116, 'grad_norm_feat': 0.06777536667641512}
{'round': 58, 'grad_norm_head': 0.013567714780672018, 'grad_norm_feat': 0.06704414553404774}
{'round': 59, 'grad_norm_head': 0.013391445461825526, 'grad_norm_feat': 0.06635986987940574}
{'round': 60, 'grad_norm_head': 0.013205744824683516, 'grad_norm_feat': 0.0656823137335913}
{'round': 61, 'grad_norm_head': 0.013036977274404817, 'grad_norm_feat': 0.06523729544513301}
{'round': 62, 'grad_norm_head': 0.012850931660537376, 'grad_norm_feat': 0.06467178827632838}
{'round': 63, 'grad_norm_head': 0.01267227368982133, 'grad_norm_feat': 0.06400182054257607}
{'round': 64, 'grad_norm_head': 0.012502501849850483, 'grad_norm_feat': 0.06347434969103906}
{'round': 65, 'grad_norm_head': 0.01233072275787745, 'grad_norm_feat': 0.06288753963764765}
{'round': 66, 'grad_norm_head': 0.01216126799964908, 'grad_norm_feat': 0.06228617070852069}
{'round': 67, 'grad_norm_head': 0.011991885840912101, 'grad_norm_feat': 0.06157373755158214}
{'round': 68, 'grad_norm_head': 0.011811093344712136, 'grad_norm_feat': 0.06099120074848181}
{'round': 69, 'grad_norm_head': 0.011653397114613833, 'grad_norm_feat': 0.06028009445623887}
{'round': 70, 'grad_norm_head': 0.011505976779541079, 'grad_norm_feat': 0.05980255307110875}
{'round': 71, 'grad_norm_head': 0.011341858391480992, 'grad_norm_feat': 0.05877108408509705}
{'round': 72, 'grad_norm_head': 0.011192512055275161, 'grad_norm_feat': 0.05800880651903234}
{'round': 73, 'grad_norm_head': 0.01102912028762309, 'grad_norm_feat': 0.05721807296899245}
{'round': 74, 'grad_norm_head': 0.010880504815931651, 'grad_norm_feat': 0.05650123985769886}
{'round': 75, 'grad_norm_head': 0.010721934975759746, 'grad_norm_feat': 0.055791958985476266}
{'round': 76, 'grad_norm_head': 0.010589454322764811, 'grad_norm_feat': 0.05550311962002247}
{'round': 77, 'grad_norm_head': 0.010426935295765518, 'grad_norm_feat': 0.05465972448641606}
{'round': 78, 'grad_norm_head': 0.010285903782296876, 'grad_norm_feat': 0.05415230955939814}
{'round': 79, 'grad_norm_head': 0.01014240017282656, 'grad_norm_feat': 0.05324450890932971}
{'round': 80, 'grad_norm_head': 0.010001955679501944, 'grad_norm_feat': 0.052768538863843396}
{'round': 81, 'grad_norm_head': 0.009900893992371224, 'grad_norm_feat': 0.052266643727720205}
{'round': 82, 'grad_norm_head': 0.009737044545838769, 'grad_norm_feat': 0.051531987317176536}
{'round': 83, 'grad_norm_head': 0.009607704111278072, 'grad_norm_feat': 0.05102021360541565}
{'round': 84, 'grad_norm_head': 0.00947055942885992, 'grad_norm_feat': 0.05041575154708555}
{'round': 85, 'grad_norm_head': 0.009360152480066074, 'grad_norm_feat': 0.04981723595815881}
{'round': 86, 'grad_norm_head': 0.009246041994672239, 'grad_norm_feat': 0.049168916290912225}
{'round': 87, 'grad_norm_head': 0.009108437099264302, 'grad_norm_feat': 0.04871462673085459}
{'round': 88, 'grad_norm_head': 0.00899175430751114, 'grad_norm_feat': 0.04830846287201219}
{'round': 89, 'grad_norm_head': 0.008862665922618982, 'grad_norm_feat': 0.047741886935863835}
{'round': 90, 'grad_norm_head': 0.008763104154806583, 'grad_norm_feat': 0.04703228480548178}
{'round': 91, 'grad_norm_head': 0.008656090331422072, 'grad_norm_feat': 0.04702341042343055}
{'round': 92, 'grad_norm_head': 0.008535841477688726, 'grad_norm_feat': 0.04625523096045496}
{'round': 93, 'grad_norm_head': 0.008428081325106121, 'grad_norm_feat': 0.04550207816584372}
{'round': 94, 'grad_norm_head': 0.008314199512832177, 'grad_norm_feat': 0.045065049917480365}
{'round': 95, 'grad_norm_head': 0.008217731260722148, 'grad_norm_feat': 0.044813708508392454}
{'round': 96, 'grad_norm_head': 0.008100366645835914, 'grad_norm_feat': 0.04404857734280805}
{'round': 97, 'grad_norm_head': 0.007987074100851792, 'grad_norm_feat': 0.043659145770799226}
{'round': 98, 'grad_norm_head': 0.007897822841646933, 'grad_norm_feat': 0.04313470884087499}
{'round': 99, 'grad_norm_head': 0.00780171986386394, 'grad_norm_feat': 0.04253043721853738}
{'round': 100, 'grad_norm_head': 0.007674969834210581, 'grad_norm_feat': 0.04229412752797901}
{'round': 101, 'grad_norm_head': 0.007585009297529717, 'grad_norm_feat': 0.04154709586803713}
{'round': 102, 'grad_norm_head': 0.007487700450652056, 'grad_norm_feat': 0.04123725618548033}
{'round': 103, 'grad_norm_head': 0.007387092736959403, 'grad_norm_feat': 0.04082246935266593}
{'round': 104, 'grad_norm_head': 0.007280260227877127, 'grad_norm_feat': 0.04028158109036755}
{'round': 105, 'grad_norm_head': 0.007183489795796449, 'grad_norm_feat': 0.039500255055628195}
{'round': 106, 'grad_norm_head': 0.007091370006391132, 'grad_norm_feat': 0.03926144801824837}
{'round': 107, 'grad_norm_head': 0.007002018659700458, 'grad_norm_feat': 0.038886190848042956}
{'round': 108, 'grad_norm_head': 0.0069041249107908145, 'grad_norm_feat': 0.038220967560074856}
{'round': 109, 'grad_norm_head': 0.00682595206200315, 'grad_norm_feat': 0.03783709306540026}
{'round': 110, 'grad_norm_head': 0.006739138534360138, 'grad_norm_feat': 0.03724975943788108}
{'round': 111, 'grad_norm_head': 0.006659391111751558, 'grad_norm_feat': 0.03710083216646558}
{'round': 112, 'grad_norm_head': 0.006567553507322557, 'grad_norm_feat': 0.036678097384109924}
{'round': 113, 'grad_norm_head': 0.006487772598158055, 'grad_norm_feat': 0.03592077247256638}
{'round': 114, 'grad_norm_head': 0.006396656967243893, 'grad_norm_feat': 0.035719991793200775}
{'round': 115, 'grad_norm_head': 0.006321736068740822, 'grad_norm_feat': 0.03545414520441044}
{'round': 116, 'grad_norm_head': 0.006245139654027755, 'grad_norm_feat': 0.03496267745595824}
{'round': 117, 'grad_norm_head': 0.006188638852783736, 'grad_norm_feat': 0.034429132773291606}
{'round': 118, 'grad_norm_head': 0.006085203884240931, 'grad_norm_feat': 0.03416848976321915}
{'round': 119, 'grad_norm_head': 0.0060054792549859085, 'grad_norm_feat': 0.0337344302350285}
{'round': 120, 'grad_norm_head': 0.0059331230885231465, 'grad_norm_feat': 0.03317260415434799}
{'round': 121, 'grad_norm_head': 0.005882889637459495, 'grad_norm_feat': 0.03296187876216716}
{'round': 122, 'grad_norm_head': 0.005787277279282555, 'grad_norm_feat': 0.032565782592275515}
{'round': 123, 'grad_norm_head': 0.005711767588276973, 'grad_norm_feat': 0.03190082360413281}
{'round': 124, 'grad_norm_head': 0.005630920099580197, 'grad_norm_feat': 0.03147714830634044}
{'round': 125, 'grad_norm_head': 0.0055672416467696315, 'grad_norm_feat': 0.031114753344112334}
{'round': 126, 'grad_norm_head': 0.0055207123203301805, 'grad_norm_feat': 0.030747186026319557}
{'round': 127, 'grad_norm_head': 0.005424048612350669, 'grad_norm_feat': 0.030426511073199873}
{'round': 128, 'grad_norm_head': 0.005357253689436824, 'grad_norm_feat': 0.03002037458416156}
{'round': 129, 'grad_norm_head': 0.005324539684436813, 'grad_norm_feat': 0.02980407059366405}
{'round': 130, 'grad_norm_head': 0.005224126350432827, 'grad_norm_feat': 0.0292778123787366}
{'round': 131, 'grad_norm_head': 0.00518017726160529, 'grad_norm_feat': 0.028945240527524885}
{'round': 132, 'grad_norm_head': 0.005095402260254564, 'grad_norm_feat': 0.028402824442700807}
{'round': 133, 'grad_norm_head': 0.005054632601922415, 'grad_norm_feat': 0.028060599098138087}
{'round': 134, 'grad_norm_head': 0.004989468788786382, 'grad_norm_feat': 0.027771785548992914}
{'round': 135, 'grad_norm_head': 0.004903691033970863, 'grad_norm_feat': 0.027359335631192864}
{'round': 136, 'grad_norm_head': 0.00485632619534433, 'grad_norm_feat': 0.027092508160881986}
{'round': 137, 'grad_norm_head': 0.004794603704747751, 'grad_norm_feat': 0.02677588482445228}
{'round': 138, 'grad_norm_head': 0.0047724470357993695, 'grad_norm_feat': 0.026796132606071436}
{'round': 139, 'grad_norm_head': 0.004672678824490096, 'grad_norm_feat': 0.02629047068184364}
{'round': 140, 'grad_norm_head': 0.004630417384199733, 'grad_norm_feat': 0.025676814787189934}
{'round': 141, 'grad_norm_head': 0.00458260068037366, 'grad_norm_feat': 0.02582989677866307}
{'round': 142, 'grad_norm_head': 0.004508037814867868, 'grad_norm_feat': 0.02516739999132666}
{'round': 143, 'grad_norm_head': 0.004468564875961493, 'grad_norm_feat': 0.025057235733853787}
{'round': 144, 'grad_norm_head': 0.004403017513650712, 'grad_norm_feat': 0.02470192209383497}
{'round': 145, 'grad_norm_head': 0.004357524822282854, 'grad_norm_feat': 0.024406418825588798}
{'round': 146, 'grad_norm_head': 0.004304311164240055, 'grad_norm_feat': 0.02423906064853797}
{'round': 147, 'grad_norm_head': 0.004249460502366253, 'grad_norm_feat': 0.02391102357887748}
{'round': 148, 'grad_norm_head': 0.0041982769145518265, 'grad_norm_feat': 0.02359664339738651}
{'round': 149, 'grad_norm_head': 0.004158829922936019, 'grad_norm_feat': 0.023477853655585933}
{'round': 150, 'grad_norm_head': 0.004104733270645512, 'grad_norm_feat': 0.023224034569164775}
{'round': 151, 'grad_norm_head': 0.0040595971126278175, 'grad_norm_feat': 0.022865098917789883}
{'round': 152, 'grad_norm_head': 0.004015227500077825, 'grad_norm_feat': 0.022522060562121134}
{'round': 153, 'grad_norm_head': 0.0039680028470075015, 'grad_norm_feat': 0.022396185500983514}
{'round': 154, 'grad_norm_head': 0.0039020188965537697, 'grad_norm_feat': 0.021730043930253108}
{'round': 155, 'grad_norm_head': 0.003877674420502105, 'grad_norm_feat': 0.021870917526808982}
{'round': 156, 'grad_norm_head': 0.0038143879600660378, 'grad_norm_feat': 0.021227091334995014}
{'round': 157, 'grad_norm_head': 0.0037923949636252566, 'grad_norm_feat': 0.021305477098064362}
{'round': 158, 'grad_norm_head': 0.0037382913608914664, 'grad_norm_feat': 0.021103790151860747}
{'round': 159, 'grad_norm_head': 0.003684999603464051, 'grad_norm_feat': 0.020617783578287262}
{'round': 160, 'grad_norm_head': 0.0036556216382645666, 'grad_norm_feat': 0.020533024675187216}
{'round': 161, 'grad_norm_head': 0.0036208407276627887, 'grad_norm_feat': 0.020299896892417228}
{'round': 162, 'grad_norm_head': 0.0035766833495618814, 'grad_norm_feat': 0.020006485997653842}
{'round': 163, 'grad_norm_head': 0.003544666346378511, 'grad_norm_feat': 0.019918103419138813}
{'round': 164, 'grad_norm_head': 0.0034980754749080593, 'grad_norm_feat': 0.01954119039869438}
{'round': 165, 'grad_norm_head': 0.003458438273888073, 'grad_norm_feat': 0.019438570360730656}
{'round': 166, 'grad_norm_head': 0.003430196910569409, 'grad_norm_feat': 0.019316812493401486}
{'round': 167, 'grad_norm_head': 0.0033817150260917945, 'grad_norm_feat': 0.018779995616282467}
{'round': 168, 'grad_norm_head': 0.003358492647960916, 'grad_norm_feat': 0.018883365793137923}
{'round': 169, 'grad_norm_head': 0.0033143547359144087, 'grad_norm_feat': 0.01848437365698404}
{'round': 170, 'grad_norm_head': 0.003278423446488184, 'grad_norm_feat': 0.018365924849963505}
{'round': 171, 'grad_norm_head': 0.003248925073142097, 'grad_norm_feat': 0.018086700761744172}
{'round': 172, 'grad_norm_head': 0.0032203618988081834, 'grad_norm_feat': 0.018182397049569334}
{'round': 173, 'grad_norm_head': 0.003182362367319404, 'grad_norm_feat': 0.01769684266203056}
{'round': 174, 'grad_norm_head': 0.0031476535114390238, 'grad_norm_feat': 0.017549061204170664}
{'round': 175, 'grad_norm_head': 0.0031251470568578114, 'grad_norm_feat': 0.017456084247366836}
{'round': 176, 'grad_norm_head': 0.003085599796900141, 'grad_norm_feat': 0.017051507801566626}
{'round': 177, 'grad_norm_head': 0.003052804119280249, 'grad_norm_feat': 0.0169621871001944}
{'round': 178, 'grad_norm_head': 0.003022352251921658, 'grad_norm_feat': 0.016781054307647557}
{'round': 179, 'grad_norm_head': 0.0029895924240102584, 'grad_norm_feat': 0.01665291113711818}
{'round': 180, 'grad_norm_head': 0.0029725165443642222, 'grad_norm_feat': 0.01657967273435475}
{'round': 181, 'grad_norm_head': 0.002931872685308119, 'grad_norm_feat': 0.016258601452542227}
{'round': 182, 'grad_norm_head': 0.002909433969659064, 'grad_norm_feat': 0.016162486314237903}
{'round': 183, 'grad_norm_head': 0.0028728540056030226, 'grad_norm_feat': 0.015899498987918582}
{'round': 184, 'grad_norm_head': 0.0028525056740186434, 'grad_norm_feat': 0.01598258788624245}
{'round': 185, 'grad_norm_head': 0.002828615358946085, 'grad_norm_feat': 0.01574636744336228}
{'round': 186, 'grad_norm_head': 0.0027912705757252403, 'grad_norm_feat': 0.015598383541649287}
{'round': 187, 'grad_norm_head': 0.002773108728030577, 'grad_norm_feat': 0.01541772710676663}
{'round': 188, 'grad_norm_head': 0.0027388952870505403, 'grad_norm_feat': 0.015162413836456435}
{'round': 189, 'grad_norm_head': 0.0027228652605107884, 'grad_norm_feat': 0.015195953843960757}
{'round': 190, 'grad_norm_head': 0.0026907500608568348, 'grad_norm_feat': 0.014989620299007706}
{'round': 191, 'grad_norm_head': 0.0026700052707538165, 'grad_norm_feat': 0.014887743649492576}
{'round': 192, 'grad_norm_head': 0.002643534462545904, 'grad_norm_feat': 0.014782987752221779}
{'round': 193, 'grad_norm_head': 0.0026198231866560056, 'grad_norm_feat': 0.014617669466960994}
{'round': 194, 'grad_norm_head': 0.0025953287501939495, 'grad_norm_feat': 0.014382956253241598}
{'round': 195, 'grad_norm_head': 0.002570002268739794, 'grad_norm_feat': 0.014331908412419152}
{'round': 196, 'grad_norm_head': 0.002553669571116989, 'grad_norm_feat': 0.014271409784497278}
{'round': 197, 'grad_norm_head': 0.002534862391023816, 'grad_norm_feat': 0.014172695508828404}
{'round': 198, 'grad_norm_head': 0.0025017373441969244, 'grad_norm_feat': 0.013981937298900675}
{'round': 199, 'grad_norm_head': 0.002489735520364634, 'grad_norm_feat': 0.013935482615126372}
{'round': 200, 'grad_norm_head': 0.002464671631522084, 'grad_norm_feat': 0.013747020915969289}
{'round': 201, 'grad_norm_head': 0.0024400133458181987, 'grad_norm_feat': 0.013600589886520261}
{'round': 202, 'grad_norm_head': 0.002424401571947696, 'grad_norm_feat': 0.013586144957176076}
{'round': 203, 'grad_norm_head': 0.0023987125225343204, 'grad_norm_feat': 0.013394530220243448}
{'round': 204, 'grad_norm_head': 0.0023849073186400353, 'grad_norm_feat': 0.013388205678614215}
{'round': 205, 'grad_norm_head': 0.0023579034523923573, 'grad_norm_feat': 0.013176807115277371}
{'round': 206, 'grad_norm_head': 0.0023417825081501918, 'grad_norm_feat': 0.013092007543582293}
{'round': 207, 'grad_norm_head': 0.002315671548373838, 'grad_norm_feat': 0.012960341775968954}
{'round': 208, 'grad_norm_head': 0.0022952532647232677, 'grad_norm_feat': 0.012834176294426904}
{'round': 209, 'grad_norm_head': 0.0022807538033498176, 'grad_norm_feat': 0.012673287916421814}
{'round': 210, 'grad_norm_head': 0.0022545838947423827, 'grad_norm_feat': 0.012682461644057978}
{'round': 211, 'grad_norm_head': 0.0022407055867763757, 'grad_norm_feat': 0.012532276935778913}
{'round': 212, 'grad_norm_head': 0.002228048773050154, 'grad_norm_feat': 0.01238903843596087}
{'round': 213, 'grad_norm_head': 0.0022027139091819995, 'grad_norm_feat': 0.01231642813371993}
{'round': 214, 'grad_norm_head': 0.0021852208668781247, 'grad_norm_feat': 0.01220172447775763}
{'round': 215, 'grad_norm_head': 0.0021732211228763284, 'grad_norm_feat': 0.012100633480001045}
{'round': 216, 'grad_norm_head': 0.002152667083035927, 'grad_norm_feat': 0.012108008638200643}
{'round': 217, 'grad_norm_head': 0.0021364913550661535, 'grad_norm_feat': 0.011872824322958294}
{'round': 218, 'grad_norm_head': 0.0021174948323146926, 'grad_norm_feat': 0.011858481083872984}
{'round': 219, 'grad_norm_head': 0.0020990392665884688, 'grad_norm_feat': 0.011753346087412908}
{'round': 220, 'grad_norm_head': 0.0020898847451885794, 'grad_norm_feat': 0.011654577622536511}
{'round': 221, 'grad_norm_head': 0.0020679472624139566, 'grad_norm_feat': 0.01160332569898005}
{'round': 222, 'grad_norm_head': 0.002057194327738497, 'grad_norm_feat': 0.011515346080846593}
{'round': 223, 'grad_norm_head': 0.0020385041295927974, 'grad_norm_feat': 0.011409761410354453}
{'round': 224, 'grad_norm_head': 0.002023156040548872, 'grad_norm_feat': 0.011319358243595715}
{'round': 225, 'grad_norm_head': 0.0020143653142568937, 'grad_norm_feat': 0.01123923658880705}
{'round': 226, 'grad_norm_head': 0.0019937672041488897, 'grad_norm_feat': 0.01125454369224343}
{'round': 227, 'grad_norm_head': 0.001984880385294952, 'grad_norm_feat': 0.011073501041659741}
{'round': 228, 'grad_norm_head': 0.001967480135375613, 'grad_norm_feat': 0.011035364708103552}
{'round': 229, 'grad_norm_head': 0.001954254676387904, 'grad_norm_feat': 0.010954667872104164}
{'round': 230, 'grad_norm_head': 0.0019366399560820746, 'grad_norm_feat': 0.010872585950864605}
{'round': 231, 'grad_norm_head': 0.0019287033868366195, 'grad_norm_feat': 0.010802166960503469}
{'round': 232, 'grad_norm_head': 0.0019121200296834812, 'grad_norm_feat': 0.010763017725594471}
{'round': 233, 'grad_norm_head': 0.0018989219007087377, 'grad_norm_feat': 0.010676430008780855}
{'round': 234, 'grad_norm_head': 0.0018833960824692656, 'grad_norm_feat': 0.01060386360554267}
{'round': 235, 'grad_norm_head': 0.0018746176052361675, 'grad_norm_feat': 0.010522172005831472}
{'round': 236, 'grad_norm_head': 0.0018551732530910482, 'grad_norm_feat': 0.010505357865090822}
{'round': 237, 'grad_norm_head': 0.0018451058520169176, 'grad_norm_feat': 0.01041695259461889}
{'round': 238, 'grad_norm_head': 0.0018312626020677797, 'grad_norm_feat': 0.010290334880621692}
{'round': 239, 'grad_norm_head': 0.0018211437333501875, 'grad_norm_feat': 0.010241109638040537}
{'round': 240, 'grad_norm_head': 0.0018032390682232234, 'grad_norm_feat': 0.010151222841863483}
{'round': 241, 'grad_norm_head': 0.0017997344502690127, 'grad_norm_feat': 0.010083824352152453}
{'round': 242, 'grad_norm_head': 0.0017840480332226027, 'grad_norm_feat': 0.010067777734114498}
{'round': 243, 'grad_norm_head': 0.0017692181514467591, 'grad_norm_feat': 0.009989380382361466}
{'round': 244, 'grad_norm_head': 0.0017597677954248952, 'grad_norm_feat': 0.009937733302774497}
{'round': 245, 'grad_norm_head': 0.001744626607356631, 'grad_norm_feat': 0.009752080733510138}
{'round': 246, 'grad_norm_head': 0.001740676655398049, 'grad_norm_feat': 0.00985372250703323}
{'round': 247, 'grad_norm_head': 0.0017210072046281181, 'grad_norm_feat': 0.009783761481586922}
{'round': 248, 'grad_norm_head': 0.001711601480560799, 'grad_norm_feat': 0.009569117300108218}
{'round': 249, 'grad_norm_head': 0.0017078486345987508, 'grad_norm_feat': 0.009670009978600853}
{'round': 250, 'grad_norm_head': 0.0016873031668599423, 'grad_norm_feat': 0.009452420624443618}
{'round': 251, 'grad_norm_head': 0.0016846856323004292, 'grad_norm_feat': 0.009513234284271269}
{'round': 252, 'grad_norm_head': 0.0016680650120001294, 'grad_norm_feat': 0.009486838866878558}
{'round': 253, 'grad_norm_head': 0.0016601832434601357, 'grad_norm_feat': 0.009289640630001685}
{'round': 254, 'grad_norm_head': 0.0016507601577740887, 'grad_norm_feat': 0.009311507422089802}
{'round': 255, 'grad_norm_head': 0.0016379844936735104, 'grad_norm_feat': 0.009248589260463878}
{'round': 256, 'grad_norm_head': 0.001631759230766237, 'grad_norm_feat': 0.009117631839759274}
{'round': 257, 'grad_norm_head': 0.001614166701597615, 'grad_norm_feat': 0.009138764090221855}
{'round': 258, 'grad_norm_head': 0.0016108613167672063, 'grad_norm_feat': 0.009073311248450757}
{'round': 259, 'grad_norm_head': 0.0015976796274860241, 'grad_norm_feat': 0.008939323738843343}
{'round': 260, 'grad_norm_head': 0.0015902763180999882, 'grad_norm_feat': 0.008969046247121198}
{'round': 261, 'grad_norm_head': 0.0015810472387464618, 'grad_norm_feat': 0.008940260099522737}
{'round': 262, 'grad_norm_head': 0.001562579639190143, 'grad_norm_feat': 0.00880166323040742}
{'round': 263, 'grad_norm_head': 0.0015625986205540874, 'grad_norm_feat': 0.0088079953932724}
{'round': 264, 'grad_norm_head': 0.001551736093397467, 'grad_norm_feat': 0.008763744570779037}
{'round': 265, 'grad_norm_head': 0.0015385450023666458, 'grad_norm_feat': 0.008670215705956028}
{'round': 266, 'grad_norm_head': 0.0015311140003491173, 'grad_norm_feat': 0.008655007678797556}
{'round': 267, 'grad_norm_head': 0.0015190529789512381, 'grad_norm_feat': 0.008626362927367704}
{'round': 268, 'grad_norm_head': 0.0015161083457257939, 'grad_norm_feat': 0.008483722677428465}
{'round': 269, 'grad_norm_head': 0.0015017819115481403, 'grad_norm_feat': 0.008534367404470382}
{'round': 270, 'grad_norm_head': 0.0014917625538002754, 'grad_norm_feat': 0.00841340384452555}
{'round': 271, 'grad_norm_head': 0.0014895937593095547, 'grad_norm_feat': 0.008426328916352381}
{'round': 272, 'grad_norm_head': 0.001476052591828231, 'grad_norm_feat': 0.008411666969646698}
{'round': 273, 'grad_norm_head': 0.0014704226706625028, 'grad_norm_feat': 0.008262630811703408}
{'round': 274, 'grad_norm_head': 0.0014592607913098189, 'grad_norm_feat': 0.008211994024187335}
{'round': 275, 'grad_norm_head': 0.0014519987629393017, 'grad_norm_feat': 0.008245688528880123}
{'round': 276, 'grad_norm_head': 0.0014425315822390974, 'grad_norm_feat': 0.008112060533571289}
{'round': 277, 'grad_norm_head': 0.0014383512410656274, 'grad_norm_feat': 0.008184446269434749}
{'round': 278, 'grad_norm_head': 0.0014218309224939554, 'grad_norm_feat': 0.008049623066824555}
{'round': 279, 'grad_norm_head': 0.0014215465788535908, 'grad_norm_feat': 0.008089347159715843}
{'round': 280, 'grad_norm_head': 0.001411829941800773, 'grad_norm_feat': 0.007976567573627783}
{'round': 281, 'grad_norm_head': 0.0014049929568474746, 'grad_norm_feat': 0.007979616395303755}
